site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,abcflux_name,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Ecosystem,GHG,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,active,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4,active.2022,active.2024,methane.2022,methane.2024,Season_Activity.2022,Season_Activity.2024,annualmethane2022,annualmethane2024
Tanana,-3.5,319,68.5162048339844,11.1833333969116,22.0578575134277,1493.90270996094,50.6999969482422,0.0659900009632111,0.152672037482262,2.57643008232117,0.568199992179871,0.327289998531342,1.17855000495911,6.28499984741211,595,312.649993896484,34.9249992370605,53.1500015258789,12.7250003814697,0.288112640380859,NA,NA,65.171873,-152.07879,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,308,-1282533.21352616,2420116.91070004,0.932109140422625,1.39459596895052,0.224675171047887,1.48019509705154,NA,NA,NA,NA,NA,extension,NA,NA
Tasiilaq,-1.69583332538605,946,28.3676338195801,6.65833330154419,28.3333339691162,585.283386230469,23.5,0.140520006418228,0.0207184758037329,1.35600996017456,0.406239986419678,0.163900002837181,1.14844989776611,5.65250015258789,296,109.375,79.0500030517578,13.75,7.34999990463257,0.0610836334526539,NA,NA,65.601869,-37.633737000000004,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,NA,1829,-1642603.2999687,-2130367.77665693,-1.08849759040214,-7.0293970142723,-3.6181976201981,-0.286152399502249,NA,NA,NA,NA,NA,extension,NA,NA
Tasiusaq,-7.34166669845581,211,48.4282302856445,4.61666679382324,14.0324211120605,980.0947265625,32.9000015258789,0.159011110663414,-0.0677406191825867,0.613489985466003,0.282719999551773,0.126369997859001,0.865799963474274,6.19999980926514,549,216.899993896484,56.1749992370605,27.7749996185303,16.7000007629395,0.945096254348755,NA,NA,73.369002,-56.059814,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,NA,250,-1509313.35088795,-1015753.81227161,3.93472090736646,-4.29789436093379,-0.90947852900074,1.19052745123994,NA,NA,NA,NA,NA,extension,NA,NA
Tayshet,0.150000035762787,442,58.4964370727539,11.1166667938232,23.354341506958,1320.12219238281,47.5999984741211,0.127220004796982,-0.046672061085701,3.42089986801147,0.597840011119843,0.380730003118515,1.32667505741119,6.73999977111816,397,240.975006103516,35.5250015258789,40.25,24.8999996185303,0.00255188997834921,NA,NA,55.927709,97.987703,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Irkutsk,52184,3773758.34545225,529541.239244501,0.464616968630796,0.919204816742672,-1.62537016230486,3.21812316175335,NA,NA,NA,NA,NA,extension,NA,NA
Tazovsky,-8.60416698455811,436,32.4525146484375,7.77500009536743,15.8028450012207,1480.18493652344,49.2000007629395,0.148300006985664,0.0755461156368256,1.91462004184723,0.495979994535446,0.319930016994476,0.444649994373322,5.67500019073486,1214,830.150024414062,42.75,35.9749984741211,21.7000007629395,0.777398109436035,NA,NA,67.466669,78.699992,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Yamal-Nenets,5981,2431020.74964914,-485766.232903334,3.39271905074023,-1.7547351598046,4.53262397334071,0.204857706980168,NA,NA,NA,NA,NA,extension,NA,NA
Terbyas,-9.65833377838135,263,55.0849342346191,10.4666662216187,15.9067878723145,2063.037109375,65.8000030517578,0.102569997310638,0.161457091569901,3.24129009246826,0.720019996166229,0.438219994306564,1.16207492351532,6.51999998092651,553,265.174987792969,33.0750007629395,41.4749984741211,24.9750003814697,1,NA,NA,64.376082,120.546895,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),10,2436869.82723119,1438113.87715536,2.48002282728249,3.05293200188397,0.0905293742679016,0.577502809065215,NA,NA,NA,NA,NA,extension,NA,NA
Tervalamminsuo,4.32916688919067,661,29.2933368682861,7.95833301544189,25.2645511627197,825.523132324219,31.5,0.0492900013923645,0.440766870975494,6.57960987091064,0.758769989013672,0.404029995203018,1.25092506408691,5.37249994277954,670,399.25,54.6500015258789,33.8250007629395,11.8999996185303,0,Tervalamminsuo,,60.6457,23.9733,Finland,"Annalea Lohila, Tuomas Laurila","annalea.lohila@fmi.fi, tuomas.laurila@fmi.fi",wetland,CO2,2012,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,1323859.47089555,-2977170.0615931,-3.74152268769032,-2.29565385761956,0.66879543702564,0.386625826685073,active,active,nonmethane,nonmethane,Summer,Summer,no,no
The Arctic Research Station (former Labytnangi Ecological Research Station),-6.13333320617676,462,40.2393379211426,8.64999961853027,18.0584545135498,1361.14318847656,47.9000015258789,0.132780000567436,0.0264569446444511,2.20827007293701,0.497460007667542,0.321269989013672,0.941224992275238,5.87249994277954,660,485.899993896484,36.2000007629395,45,19.4750003814697,0.772999703884125,NA,NA,66.65,66.4,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,2356263.86720633,-1029426.37151498,2.34718535049352,-0.593970636296434,1.51407108944167,1.59649948656247,NA,NA,NA,NA,NA,extension,NA,NA
The Pas,0.249999925494194,444,57.3923377990723,11.1833333969116,22.6383266448975,1394.27233886719,49.4000015258789,0.0999099984765053,0.152701824903488,4.04511976242065,0.611010015010834,0.382290005683899,1.4433000087738,6.79500007629395,785,143.824996948242,26.9750003814697,37.7999992370605,35.4249992370605,0.0728414729237556,NA,NA,53.816623,-101.233315,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Manitoba,6055,-3984400.49062469,791340.405785295,-0.026026461132465,2.20721478231729,-1.16553488554697,3.55017889052265,NA,NA,NA,NA,NA,extension,NA,NA
"Thermokarst Collapse Scar Bog, Interior Alaska",-2.57916665077209,292,57.4581184387207,11.3583335876465,23.1802730560303,1435.11401367188,49,0.0475899986922741,0.392520278692245,5.13373994827271,0.791100025177002,0.424549996852875,1.23327505588531,6.44000005722046,481,245.149993896484,22.9249992370605,66.5,11.1750001907349,0.263881534337997,Bonanza Creek Thermokarst Bog,US-BZB,64.6956,-148.3208,USA,"Eugenie Euskirchen, Colin Edgar","seeuskirchen@alaska.edu, cedgar3@alaska.edu",wetland,"CO2,CH4",2010,2024,2013,NA,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,-1466862.24354385,2376982.06163553,-0.845126608070389,3.06763346774117,1.26808513109151,2.54663098671376,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Tikhvin,3.83749985694885,734,25.5798873901367,8.90833282470703,25.3798675537109,950.930480957031,35.0999984741211,0.10470999777317,0.0593920946121216,4.1299901008606,0.627209961414337,0.361019998788834,1.32530009746552,6.09999990463257,311,165.274993896484,48.0750007629395,34.4249992370605,18.25,0,NA,NA,59.644846,33.514378,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Leningrad,62075,1863172.90153368,-2813412.97935308,-1.85421417681911,-1.96513554459726,-1.73070036762109,2.37538167974382,NA,NA,NA,NA,NA,extension,NA,NA
Tiksi,-13.2875003814697,319,43.5994110107422,7.40833377838135,15.9319000244141,1517.4951171875,46.5,0.0949100032448769,0.326810479164124,2.23565006256104,0.608900010585785,0.335319995880127,0.978424966335297,6.01999998092651,511,365.774993896484,49.9749984741211,30.9750003814697,19.4750003814697,1,Tiksi,RU-Tks,71.5944,128.888,Russia,Mika Aurela,mika.aurela@fmi.fi,"tundra, grassland","CO2,CH4",2011,2024,2014,NA,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,1569588.6313384,1265955.69048126,2.10038547507126,-0.925240639821386,0.561304225366241,-0.566653441356031,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Timmiarmiut,-1.87083339691162,1558,20.4256916046143,6.49166679382324,29.7782878875732,565.622985839844,21.7999992370605,0.173419997096062,-0.0782807692885399,-0.0299699995666742,0.189129993319511,0.0760599970817566,1.05187499523163,5.58500003814697,314,236.75,71.0250015258789,20.375,8.60000038146973,4.74208558443934e-4,NA,NA,62.533275,-42.21671,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Kommune Kujalleq,10,-2043033.15187312,-2251831.52620756,-0.471590345200462,-8.05634187095374,-2.9195838615129,0.674938430618015,NA,NA,NA,NA,NA,extension,NA,NA
Tobolsk,0.508333265781403,479,52.3292236328125,9.31666660308838,20.4312858581543,1322.7568359375,45.5999984741211,0.0677300021052361,0.098681665956974,5.03140020370483,0.834540009498596,0.584810018539429,1.3729749917984,6.23000001907349,389,190.024993896484,32.75,40,27.8999996185303,0.0263740550726652,NA,NA,58.199793,68.264815,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Tyumen',113800,3291207.52892526,-1312072.29984906,-1.53164032314755,1.82254135979219,-0.604540433461638,2.86635849210471,NA,NA,NA,NA,NA,extension,NA,NA
Togiak,1.45000004768372,651,49.285213470459,6.90000009536743,24.0418128967285,833.821960449219,28.6999988555908,0.0643799975514412,0.343033879995346,4.68339014053345,0.751150012016296,0.457509994506836,1.10377502441406,5.60750007629395,578,378.725006103516,46.125,41.0250015258789,13.2749996185303,0.113593429327011,NA,NA,59.070361,-160.378323,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,236,-1155630.54320533,3241506.32522121,-2.41659689554419,-1.78646432034245,1.08845672682337,1.52978797752803,NA,NA,NA,NA,NA,extension,NA,NA
Toolik Lake (Wetland),-9.49166679382324,236,65.0600204467773,10.5666666030884,23.2234439849854,1388.89562988281,45.5,0.0990699976682663,0.303586602210999,2.6626501083374,0.688950002193451,0.43137001991272,0.750575006008148,5.65000009536743,681,559.275024414062,36.7999992370605,40.9749984741211,23.1000003814697,1,,US-TWE,68.6243,-149.6023,USA,"Werner Eugster, George Kling, James Laundre","werner.eugster@usys.ethz.ch, gwk@umich.edu, jlaundre@mbl.edu",wetland,"CO2,CH4",2010,2015,2010,2015,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,-1188466.59060762,2025878.58249247,1.44296831422182,0.860994902729816,2.42418516207206,0.573542100076988,inactive,inactive,methane,methane,Summer,Summer,no,no
Trail Valley Creek (lakeside),-9.32083320617676,216,47.554126739502,8.67500019073486,17.2123012542725,1572.9755859375,50.4000015258789,0.0810099989175797,0.33113169670105,3.29762005805969,0.715149998664856,0.430949985980988,1.05830001831055,5.07000017166138,694,410.299987792969,25.6499996185303,40.2000007629395,35.0250015258789,0.989382863044739,,,68.7393,-133.5159,Canada,"Oliver Sonnentag, Manuel Helbig","oliver.sonnentag@umontreal.ca, manuel.helbig@mail.mcgill.ca","tundra, shrubland",CO2,2013,2024,2013,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1693906.4096253,1608350.7841326,1.17929584553171,1.9907818035637601,2.23895458993722,1.07088529195623,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Trail Valley Creek (tall),-9.40416622161865,219,46.3117027282715,8.625,17.1812763214111,1567.39135742188,50.1999969482422,0.0978600010275841,0.330899178981781,3.08736991882324,0.68452000617981,0.434949994087219,1.02012503147125,5.30000019073486,729,386.674987792969,25.4500007629395,39.625,35.7750015258789,0.987023651599884,Trail Valley Creek,,68.7435,-133.5018,Canada,"Oliver Sonnentag, Manuel Helbig","oliver.sonnentag@umontreal.ca, manuel.helbig@mail.mcgill.ca","tundra, shrubland",CO2,2022,2024,2022,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1693959.95361028,1607609.117741,1.48619647020954,1.86217064879012,2.17168000300251,1.36163618686461,inactive,active,nonmethane,nonmethane,Summer,Summer,no,no
Trail Valley Creek (upland),-9.40416622161865,219,46.3117027282715,8.625,17.1812763214111,1567.39135742188,50.1999969482422,0.0978600010275841,0.330899178981781,3.08736991882324,0.68452000617981,0.434949994087219,1.02012503147125,5.30000019073486,729,386.674987792969,25.4500007629395,39.625,35.7750015258789,0.987023651599884,Trail Valley Creek,CA-TVC,68.7462,-133.5017,Canada,"Oliver Sonnentag, Manuel Helbig","oliver.sonnentag@umontreal.ca, manuel.helbig@mail.mcgill.ca","tundra, shrubland","CO2,CH4",2013,2024,2013,2017,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,-1693742.77183739,1607397.38839906,1.48619647020954,1.86217064879012,2.17168000300251,1.36163618686461,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Trepassey,5.40833330154419,1516,10.2578210830688,7.11666679382324,26.260763168335,704.0849609375,27.1000003814697,0.0579300001263618,0.328354388475418,6.78839015960693,0.783349990844727,0.472819983959198,1.31284999847412,4.94250011444092,290,243.875,58.8250007629395,28.8250007629395,12.2250003814697,0,NA,NA,46.736978,-53.363291,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,398,-3954773.63920664,-2941007.29410521,-5.62151872868963,-3.85741475482483,-0.693548439107978,0.289461327115249,NA,NA,NA,NA,NA,extension,NA,NA
Trondheim,5.30416679382324,969,22.2220516204834,6.99166679382324,29.8789176940918,614.559936523438,23.4000015258789,0.0983399972319603,0.12942773103714,4.36333990097046,0.601890027523041,0.354330003261566,1.25275003910065,5.86499977111816,355,278.375,53.7999992370605,33.5750007629395,12.8999996185303,0,NA,NA,63.416658,10.416666,Kingdom of Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sør-Trøndelag,147139,531423.685238798,-2890763.90801592,-2.98646992231633,-3.96276203673846,-1.11116407963132,2.35065493606289,NA,NA,NA,NA,NA,extension,NA,NA
Trout River,3.27500009536743,1432,26.044942855835,8.01666641235352,24.8964786529541,834.11767578125,32.2000007629395,0.0631600022315979,0.380092144012451,6.37485980987549,0.841800034046173,0.525449991226196,1.33064997196198,5.04250001907349,254,175.475006103516,61.5,30.7999992370605,7.92500019073486,0,NA,NA,49.483658,-58.116644,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,452,-3895698.50767319,-2423288.91755844,-5.32171062657137,-3.08678869518524,-1.11036436248962,-0.472901609192886,NA,NA,NA,NA,NA,extension,NA,NA
Tukchi,-2.54166674613953,636,62.2057876586914,7.43333339691162,18.9625854492188,1190.65270996094,39.2000007629395,0.0799600034952164,0.138701185584068,3.94372010231018,0.75848001241684,0.459010004997253,1.20817506313324,5.71750020980835,393,253.225006103516,44.9500007629395,37.125,18.7000007629395,0.0979713276028633,NA,NA,57.366975,139.500002,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khabarovsk,10,2364542.47652552,2768523.72838324,-0.970724057600261,-0.556440028457557,-0.404445577838466,1.2611373637791,NA,NA,NA,NA,NA,extension,NA,NA
Tunguskhaya,-10.7666664123535,283,54.4498901367188,9.94999980926514,15.1676826477051,2128.57543945312,65.5999984741211,0.0665799975395203,0.25444084405899,3.5144100189209,0.76774001121521,0.429509997367859,1.3425999879837,5.92000007629395,865,373.475006103516,46.0750007629395,40.875,12.9750003814697,1,NA,NA,64.900443,125.250019,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),10,2261959.39785605,1598595.9773805,1.73903651476155,2.1138263516002,0.48949131858846,-1.72019522113431,NA,NA,NA,NA,NA,extension,NA,NA
Tununak,-0.54583328962326,689,60.2998161315918,5.79166650772095,20.8333320617676,834.77392578125,27.7999992370605,0.101499997079372,0.253942519426346,3.85222005844116,0.692319989204407,0.466580003499985,1.10067510604858,5.51749992370605,501,371.25,50.75,35.25,14.6000003814697,0.154529839754105,NA,NA,60.585487,-165.255789,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,352,-831011.667963776,3157699.19472379,-1.43355245128735,-2.56214770315427,0.420903802919541,1.26647566799811,NA,NA,NA,NA,NA,extension,NA,NA
Tura,-9.00416660308838,366,54.4919853210449,11.658332824707,18.1877269744873,1902.109375,64.0999984741211,0.0745600014925003,0.225065857172012,2.95985007286072,0.666980028152466,0.332639992237091,1.2129499912262,5.70749998092651,641,348.475006103516,41.9500007629395,36.0999984741211,22.0249996185303,0.998579561710358,Tura,RU-Tur,64.2089,100.4636,Russia,"Vyacheslav Zyryanov, Anatoly Prokushkin,Yojiro Matsura","zyryanov-vi@ya.ru, prokushkin@ksc.krasn.ru,orijoy@ffpri.affrc.go.jp",forest,CO2,2004,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,2801278.92188463,517345.792319936,1.65326334946115,1.91735876072776,3.32174916909456e-4,-1.03905814203301,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Turukhansk,-6.41666650772095,551,37.1791076660156,9.38333320617676,17.8051853179932,1540.62609863281,52.7000007629395,0.0423900000751019,0.470488160848618,4.78281021118164,0.850069999694824,0.460819989442825,1.16267502307892,5.40500020980835,779,471.375,45.9749984741211,33.7999992370605,20.5499992370605,0.0390260815620422,NA,NA,65.838164,87.954983,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Krasnoyarsk,4774,2661583.50688288,-95038.344637159,-1.44961341889591,0.586860370699304,1.7228269132391,-0.940591629036445,NA,NA,NA,NA,NA,extension,NA,NA
Tver,4.58333349227905,703,32.6495895385742,7.73333358764648,23.7218818664551,918.576782226562,32.5999984741211,0.0425599999725819,0.376174598932266,6.99815988540649,0.868219971656799,0.56480997800827,1.32825005054474,5.4375,499,239.300003051758,48.4000015258789,36.2750015258789,15.4499998092651,0,,,56.4333,32.65,Russia,Alexander Knohl,aknohl@uni-goettingen.de,forest,CO2,1998,1998,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2023639.00284016,-3158200.64404683,-4.30461322412723,-1.01639786153101,0.161608774790894,1.15692496628013,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Tynda,-5.19166707992554,517,94.180046081543,14.3500003814697,23.9166660308838,1753.73474121094,60,0.0632599964737892,0.120798766613007,4.82031011581421,0.780330002307892,0.445129990577698,1.38084995746613,5.6100001335144,406,233.100006103516,44.2750015258789,32.9000015258789,22.8999996185303,0.63384735584259,NA,NA,55.174267,124.707571,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Amur,37335,3206202.72971017,2220706.8762832,-0.415126761751138,3.02668960518433,-2.04254910330279,-0.69600948088913,NA,NA,NA,NA,NA,extension,NA,NA
Tønsberg,7.0625,787,29.6836013793945,5.69166660308838,22.0607223510742,747.651245117188,25.7999992370605,0.0648299977183342,0.121983952820301,3.63138008117676,0.484549999237061,0.218050003051758,1.3767249584198,6.15000009536743,265,195.574996948242,48.2750015258789,29,22.6000003814697,0,NA,NA,59.264001,10.421002,Kingdom of Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Vestfold,38914,618385.197555794,-3362373.97456387,-1.73015217635131,-3.40551242166623,-1.79169091674255,2.86315757891496,NA,NA,NA,NA,NA,extension,NA,NA
UCI-1850 burn site,-3.07916665077209,512,53.8252830505371,11.8083333969116,22.5349884033203,1495.83581542969,52.4000015258789,0.0440200008451939,0.42918273806572,5.66652011871338,0.758009970188141,0.326979994773865,1.22782492637634,6.66249990463257,998,200.600006103516,30.2000007629395,20.4500007629395,49.5750007629395,0.0223228484392166,UCI-1850 burn site,CA-NS1,55.8792,-98.4839,Canada,Mike Goulden,mgoulden@uci.edu,forest,CO2,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,-3774715.42966302,563050.667663069,-1.11961183461801,2.80295949978061,-0.225871766793322,2.08777098139805,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
UCI-1930 burn site,-3.12916684150696,511,53.2415924072266,11.7250003814697,22.418737411499,1493.99475097656,52.2999992370605,0.0392099991440773,0.456834644079208,5.97877979278564,0.777180016040802,0.342159986495972,1.27579998970032,6.71750020980835,750,287.424987792969,30.5249996185303,21.2250003814697,48.5999984741211,0.0416649878025055,UCI-1930 burn site,CA-NS2,55.9058,-98.5247,Canada,Mike Goulden,mgoulden@uci.edu,forest,CO2,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,-3771196.56916673,565271.271803785,-1.25979702116423,2.85467829287949,-0.291476669223864,2.0963885412003,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
UCI-1964 burn site,-3.14583349227905,513,53.1073760986328,11.8583335876465,22.5873031616211,1494.31262207031,52.5,0.0468199998140335,0.38580185174942,5.30673027038574,0.74260002374649,0.35741001367569,1.05194997787476,6.57499980926514,1310,379.875,15.9499998092651,22.5750007629395,62.0750007629395,0.460421532392502,UCI-1964 burn site,CA-NS3,55.9117,-98.3822,Canada,Mike Goulden,mgoulden@uci.edu,forest,CO2,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,-3771899.23417307,555788.312021723,-0.181077152535211,3.8335719798895,1.82228533013345,3.3230740072513,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
