site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,Type,2022 list,Our List,ADDED,edited,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Data_Availability,Reference,Reference_Short,Additional_Information,Anemometer,Gas_Analyser,Power,Ecosystem,GHG,Complementary_Measurements,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,ignore,active,methane,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4
Uteshevo,1.65833330154419,465,53.4648361206055,10.0833330154419,22.6591758728027,1274.9453125,44.5,0.108240000903606,-0.0518382303416729,3.83293008804321,0.724240005016327,0.511089980602264,1.33082497119904,6.43499994277954,442,233,26.75,42.3250007629395,30.9249992370605,3.11717274598777e-4,EC_Tower,NA,Uteshevo,No,no,RU-Uts,57.1549,65.343,Russia,Elisa Fleischer,elisa.fleischer@uni-muenster.de,NA,NA,NA,NA,NA,NA,NA,grassland,"CO2,CH4",NA,2012,2012,2012,2012,NA,NA,Summer,TRUE,FALSE,no,inactive,methane,NA,NA,NA,3331561.71580634,-1529318.97022526,-0.428741642969793,1.65216111111155,-0.665452525986991,4.09529200371235
"Utikuma Region, Northern Study Area",1.08749997615814,470,57.067554473877,12.3083333969116,29.029088973999,1119.14770507812,42.4000015258789,0.0386000014841557,0.237855404615402,6.32932996749878,0.856490015983582,0.49439999461174,1.30952501296997,6.00750017166138,225,106.349998474121,41.7000007629395,31.5499992370605,26.8250007629395,0,EC_Tower,NA,"Utikuma Region, Northern Study Area",No,no,,56.0756,-115.4769,Canada,Richard Petrone,rich.petrone@uwaterloo.ca,NA,"Petrone, R. M., Chasmer, L., Hopkinson, C., Silins, U., Landhausser, S. M., Kljun, N., & Devito, K. J. (2015). Effects of harvesting and drought on CO2 and H2O fluxes in an aspen-dominated western boreal plain forest: early chronosequence recovery. Can. J. Forest Res., 45(1), 87-100. doi:10.1139/cjfr-2014-0253","Petrone et al. (2014), https://doi.org/10.1139/cjfr-2014-0253",NA,CSAT-3,LI-7500,NA,forest,CO2,NA,2007,2011,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3424359.91514265,1631641.52265749,-3.26487910724455,1.53814061272423,-1.80136137877096,1.76044833233938
Utkholok,-2.00416684150696,505,55.3041458129883,8.22500038146973,23.3664779663086,1024.57409667969,35.2000007629395,0.0540399998426437,0.177346378564835,4.26315975189209,0.855970025062561,0.590749979019165,1.18599998950958,5.25750017166138,335,298.674987792969,48.75,37.7750015258789,13.6999998092651,7.93874321971089e-4,NA,NA,NA,NA,NA,NA,57.550401,157.233338,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Kamchatka,10,1400588.50789386,3337302.78637547,-2.46691843282126,-0.736171811392207,0.0545448148728957,0.827509748988102
Uummannaq,-4.55833339691162,181,41.9575691223145,5,17.1232872009277,799.297546386719,29.2000007629395,0.136350005865097,-0.138022661209106,0.89028000831604,0.248879998922348,0.0932700037956238,1.087975025177,6.21999979019165,696,429.225006103516,56.0499992370605,25.2250003814697,18.8250007629395,0.792317569255829,NA,NA,NA,NA,NA,NA,70.675023,-52.122934,Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,NA,1299,-1672618.38838232,-1301022.97915093,3.45831441284604,-4.75245717439191,-0.818076756563841,1.81271705733051
Vaasa,4.01666688919067,527,30.4589920043945,6.84999990463257,22.6821193695068,824.095458984375,30.2000007629395,0.100359998643398,0.0077418708242476,2.009850025177,0.367859989404678,0.192220002412796,1.28842508792877,6.15500020980835,633,345.100006103516,50,31.4750003814697,19.0499992370605,0,NA,NA,NA,NA,NA,NA,63.099984,21.600015,Finland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Western Finland,57014,1095348.31102082,-2766531.91708686,0.111685878368031,-3.63803740998197,-1.01078343609277,2.54614982915158
Vadsø,0.620833218097687,526,26.1129112243652,4.42500019073486,18.4375,694.482971191406,24,0.0887299999594688,0.309010863304138,3.61302995681763,0.759360015392303,0.47325000166893,1.19369995594025,5.8274998664856,334,262.325012207031,58.2750015258789,36.2249984741211,6.17500019073486,0.0599640570580959,NA,NA,NA,NA,NA,NA,70.096597,29.765749,Kingdom of Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Finnmark,5139,1084102.55563975,-1895576.45192947,-2.03490411228496,-3.89419889374664,0.0425906518194655,1.24808304642961
Vaerrioe,-0.779166638851166,583,34.0254364013672,6.34166669845581,19.694616317749,896.461364746094,32.2000007629395,0.0538000017404556,0.365756422281265,4.54607009887695,0.753019988536835,0.333449989557266,1.25569999217987,5.25750017166138,266,150.225006103516,58.25,35.1500015258789,6.80000019073486,0.00271780951879919,EC_Tower,Vaerrioe,Vaerrioe,No,no,FI-Var,67.7549,29.61,Finland,Pasi Kolari,pasi.kolari@helsinki.fi,https://data.icos-cp.eu/portal/#%7B%22filterCategories%22:%7B%22station%22:%5B%22iES_FI-Var%22%5D%7D%7D,"Kulmala, L., Pumpanen, J., Kolari, P., Dengel, S., Berninger, F., Köster, K., ... and Bäck, J. (2019). Inter-and intra-annual dynamics of photosynthesis differ between forest floor vegetation and tree canopy in a subarctic Scots pine stand. Agricultural and Forest Meteorology, 271, 1-11. https://doi.org/10.1016/j.agrformet.2019.02.029","Kulmala et al. (2019), https://doi.org/10.1016/j.agrformet.2019.02.029",https://meta.icos-cp.eu/resources/stations/ES_FI-Var;  http://www.europe-fluxdata.eu/home/site-details?id=FI-Var,Metek USA-1,"LI-7200, 4 m sample tube",NA,forest,CO2,"net radiation, PAR, humidity, pressure, precipitation, snow depth",2012,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,1208841.17173025,-2127080.7986562,-2.52669442825688,-2.92428473125475,-0.777050564793204,-0.137468012229304
Val d'Or,1.65416669845581,954,23.6499862670898,11.4083337783813,24.6933631896973,1247.19775390625,46.2000007629395,0.122400000691414,0.0730566158890724,3.14839005470276,0.527419984340668,0.32574000954628,1.30444991588593,5.69750022888184,338,147.125,59.625,25.7999992370605,15.2250003814697,0,NA,NA,NA,NA,NA,NA,48.116635,-77.766633,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Québec,20625,-4648628.20973429,-1007903.09538345,-1.45972297940031,-2.40545542094641,-2.64263119913526,-0.0184429906511654
Valdez,2.47083330154419,967,29.921667098999,6.74166679382324,24.2506008148193,785.81298828125,27.7999992370605,0.0736199989914894,0.202778652310371,4.17142009735107,0.824519991874695,0.614700019359589,1.1464250087738,5.63250017166138,417,275.125,57.9249992370605,36.5250015258789,6.125,0,NA,NA,NA,NA,NA,NA,61.135996,-146.348287,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,4036,-1774099.34792971,2665012.61739817,-3.56266271736011,-3.1224522034524,0.0371728327044498,0.969789737338989
Vallanes,1.51666665077209,950,26.256555557251,5.48333358764648,31.1553039550781,459.195617675781,17.6000003814697,0.0895000025629997,0.233484283089638,3.02892017364502,0.650139987468719,0.351779997348785,1.38832497596741,5.84000015258789,165,121.550003051758,61.9500007629395,32.6500015258789,5.82499980926514,1.02838857856113e-4,EC_Tower,NA,Vallanes,No,no,,65.32,-14.933,Iceland,Brynhildur Bjarnadottir,brynhildur@skogur.is,NA,"Bjarnadottir, B., Bjarni, D. S., & Lindroth, A. (2007). Estimate of annual carbon balance of a young Siberian larch (Larix sibirica) plantation in Iceland. Tellus B: Chemical and Physical Meteorology, 59(5), 891-899. doi:10.1111/j.1600-0889.2007.00300.x","Bjarnadottir et al. (2007), https://doi.org/10.1111/j.1600-0889.2007.00300.x",NA,Gill R3,LI-7500,"gasoline generator, two 100 W wind generators",forest,CO2,"net radiation, temperature, humidity, soil moisture, pressure",2003,2007,NA,NA,NA,NA,All year,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-701459.459236554,-2630181.11920863,-3.3649639639547,-5.02132033546699,-2.35437925489702,1.76631888484174
Vanino,0.825000047683716,736,52.4118728637695,10.7666664123535,24.3039875030518,1229.21728515625,44.3000030517578,0.0986099988222122,0.031374353915453,4.69865989685059,0.725969970226288,0.48905998468399,1.37419998645782,6.23999977111816,224,166.425003051758,41.8250007629395,36.1749992370605,22.5750007629395,0,NA,NA,NA,NA,NA,NA,49.087326,140.242489,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khabarovsk,18618,2965333.84567872,3564475.84668142,-1.61253941854059,0.441891424737978,-1.97254111641046,2.29956634325793
Varnek,-6.57499980926514,359,34.8491554260254,6.75,18.5439567565918,1025.4765625,36.4000015258789,0.0949700027704239,0.244550555944443,2.86486005783081,0.72477000951767,0.464550018310547,1.11000001430511,6.41499996185303,1022,417.799987792969,47.5999984741211,38.7000007629395,14.0249996185303,0.639389991760254,NA,NA,NA,NA,NA,NA,69.730148,60.063558,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nenets,10,1927881.1572557,-1110213.0735764,0.522221248676822,-1.6099153446735,1.55962363603023,1.31686579735913
Velikiy Ustyug,1.91666662693024,543,30.2298774719238,8.48333358764648,20.8435707092285,1119.27807617188,40.7000007629395,0.128680005669594,0.00295757409185171,3.33806991577148,0.565670013427734,0.37814000248909,1.36422502994537,6.19500017166138,345,128.899993896484,35.2249984741211,42.4249992370605,22.5,1.24140249681659e-4,NA,NA,NA,NA,NA,NA,60.768706,46.298662,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Vologda,33237,2345253.24037035,-2241277.46052259,-0.287665788186326,-0.670749981346175,-1.27694182909265,3.47652084826235
Velsk,2.34583330154419,590,31.3664512634277,8.27499961853027,21.8337726593018,1046.77307128906,37.9000015258789,0.125579997897148,0.0104191601276398,3.54692006111145,0.613349974155426,0.362720012664795,1.37987494468689,5.99499988555908,323,181.149993896484,37.9500007629395,40.9249992370605,21.125,7.96404492575675e-5,NA,NA,NA,NA,NA,NA,61.067395,42.09742,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Arkhangel'sk,26300,2151592.07966761,-2381429.70075544,-0.717655120722189,-1.11276791950242,-1.24697032852465,3.18770086053933
Verkhnevilyuysk,-8.70833301544189,270,54.2979698181152,10.3333339691162,15.8974370956421,2011.80139160156,65,0.182109996676445,0.00604066997766495,2.09732007980347,0.450439989566803,0.265500009059906,1.18827497959137,6.53999996185303,441,292.450012207031,31.4249992370605,46.9000015258789,21.9249992370605,0.970013737678528,NA,NA,NA,NA,NA,NA,63.4457,120.316728,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),6341,2534393.72199682,1481972.88866043,4.40865888609788,1.70639714537282,-0.606559168298174,1.48623392937409
Verkhniy Ufaley,1.79166662693024,540,51.218189239502,10.3166666030884,24.7402076721191,1176.9931640625,41.6999969482422,0.0699499994516373,0.0590591169893742,2.91065001487732,0.535489976406097,0.254830002784729,1.30330002307892,6.17500019073486,227,116.824996948242,25.6499996185303,48.125,26.8999996185303,0.00260262540541589,NA,NA,NA,NA,NA,NA,56.066279,60.2313,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chelyabinsk,33879,3293609.76506364,-1883879.4433253,-0.384106833584264,0.858642984217303,-1.21412398501785,3.80110972795281
Verkhnyaya Salda,1.43333327770233,532,55.0493774414062,9.66666603088379,22.5856704711914,1189.75036621094,42.7999992370605,0.113949999213219,0.0338955000042915,3.25462007522583,0.539640009403229,0.351520001888275,1.32280004024506,6.3899998664856,214,103.25,24.6499996185303,45.5,30.2250003814697,1.1814858589787e-4,NA,NA,NA,NA,NA,NA,58.050189,60.549782,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sverdlovsk,48992,3100539.32845816,-1750646.23701781,0.0247011567649927,1.0090769558977,-1.42529353951985,4.33239004817305
Verkhoyansk,-14.7708330154419,188,68.0427703857422,11.875,16.5620651245117,2374.662109375,71.6999969482422,0.0804399996995926,0.0857236981391907,2.42667007446289,0.593169987201691,0.284590005874634,1.35605001449585,6.57250022888184,372,262,44.125,41.8499984741211,14.4499998092651,1,NA,NA,NA,NA,NA,NA,67.5447,133.384974,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),1388,1795286.67601757,1696826.58143236,3.68858522124744,2.84461674437929,-1.62045909923151,-1.21163503828059
Vichuga,3.29166674613953,603,30.0803813934326,8.68333339691162,22.5541133880615,1098.54833984375,38.5,0.105789996683598,0.040822945535183,4.53997993469238,0.673609972000122,0.449499994516373,1.25947499275208,6.28499984741211,354,215.675003051758,36.0999984741211,43.2000007629395,21.1499996185303,0,NA,NA,NA,NA,NA,NA,57.219129,41.928748,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ivanovo,39071,2444460.0559849,-2721646.78927454,-1.2642778802228,-0.420067442720605,-0.495083777993145,3.41871530402206
Vikhorevka,-0.933333337306976,367,63.042667388916,11.4333333969116,22.6402645111084,1431.65087890625,50.5,0.0847600027918816,0.0355631746351719,4.69357013702393,0.786029994487762,0.539759993553162,1.25314998626709,6.84499979019165,559,368.174987792969,28.0750007629395,43.4749984741211,28.6749992370605,0.0485104434192181,NA,NA,NA,NA,NA,NA,56.093099,101.242699,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Irkutsk,166,3718394.00712242,739141.998098668,-0.195593037839172,2.74324645000508,0.101499755065038,3.3629133069133
Villum Research Station (VRS),-15.9416666030884,227,32.9910163879395,6.03333330154419,14.8971185684204,1325.46875,40.5,0.112640000879765,-0.0106624606996775,0.0165699999779463,0.167269989848137,0.0502300001680851,1.16764998435974,6.79500007629395,726,546.125,41.5999984741211,35.75,22.875,1,NA,NA,NA,NA,NA,NA,81.6,-16.65,Greenland (Denmark),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-261955.842230477,-875920.722700767,5.40825578673509,-2.52068469315373,0.253448071836652,1.88436027099977
Vilyuysk,-8.80000019073486,273,57.427433013916,10.1499996185303,15.6394453048706,2051.46728515625,64.9000015258789,0.16516999900341,0.00248236325569451,2.25372004508972,0.455610007047653,0.287010014057159,1.09362494945526,6.4524998664856,762,216.399993896484,32.3250007629395,45.6749992370605,22.4750003814697,0.974022567272186,NA,NA,NA,NA,NA,NA,63.755267,121.624762,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),9948,2469748.99335801,1520871.45680569,4.24829587467821,1.81677442773314,-0.16607881570522,1.15094564162004
Vitim,-4.90000009536743,439,41.7085113525391,12.2333335876465,20.7344627380371,1715.43920898438,59,0.0675899982452393,0.265225052833557,5.25644016265869,0.788139998912811,0.50559002161026,1.21640002727509,5.98250007629395,625,306.350006103516,44.5,32.7999992370605,22.7000007629395,0.0821033865213394,NA,NA,NA,NA,NA,NA,59.451499,112.557822,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),3843,3137034.46653006,1303112.79316146,-0.952745620524864,1.83368951163331,-0.0663383923064398,-0.1945508595109
Volkhov,3.79999995231628,668,30.036153793335,8.05000019073486,23.469388961792,940.311828613281,34.2999992370605,0.0537000000476837,0.158462464809418,5.33638000488281,0.785290002822876,0.495770007371902,1.36012494564056,6.16249990463257,265,209.574996948242,41.5499992370605,38.5999984741211,20.4500007629395,0,NA,NA,NA,NA,NA,NA,59.929093,32.338739,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Leningrad,45673,1787378.83698478,-2823125.85681185,-2.82808876479609,-0.660409572903215,-0.722067429076623,2.81907005960085
Vologda,2.98333311080933,576,35.9006538391113,8.73333358764648,22.9221343994141,1035.68664550781,38.0999984741211,0.11224000155925801,0.00883444584906101,3.25576996803284,0.521180033683777,0.307339996099472,1.33262503147125,6.33249998092651,314,173.725006103516,38.7999992370605,39.3250007629395,22.3500003814697,0,NA,NA,NA,NA,NA,NA,59.209989,39.919982,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Vologda,294889,2197920.54859636,-2626821.30056714,-0.397343231528554,-1.15500007620127,-1.56161351759041,3.33899977915202
Vyborg,4.34583330154419,678,30.857593536377,6.92500019073486,20.9848480224609,924.894226074219,33,0.095150001347065,0.00706768315285444,4.1378002166748,0.610790014266968,0.363979995250702,1.31155002117157,5.93249988555908,541,344.975006103516,42,28.1000003814697,29.625,0,NA,NA,NA,NA,NA,NA,60.703877,28.754927,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Leningrad,117201,1564182.80840358,-2850547.46152516,-1.19393612466289,-1.93780298413105,-0.563812991700523,3.01336540574674
Wales,-5.67083358764648,326,71.0677490234375,5.84166669845581,17.5425434112549,1047.71276855469,33.2999992370605,0.113689996302128,0.25290060043335,2.5543200969696,0.631669998168945,0.36133000254631,1.16149997711182,5.98750019073486,430,347.450012207031,53.0750007629395,33.9000015258789,12.4750003814697,0.373565793037415,NA,NA,NA,NA,NA,NA,65.609599,-168.087503,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,99,-555101.874375478,2631302.63437473,0.777507562224425,-2.24430258990847,-0.395922243964978,0.745918830594029
Wasilla,2.21249985694885,509,47.8064727783203,9.77499961853027,29.5317230224609,895.298645019531,33.0999984741211,0.115350000560284,0.0733146518468857,2.8367600440979,0.492960005998611,0.2987399995327,1.28567504882812,6.11499977111816,282,254.225006103516,41.7750015258789,47.75,10.8999996185303,0,NA,NA,NA,NA,NA,NA,61.581731,-149.439442,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,8521,-1601641.24348785,2712487.35794546,-0.755013872765615,-1.6103201328042,-1.29798886056934,2.96216573533679
Watson Lake,-2.82500004768372,429,38.7630310058594,11.8000001907349,23.6947784423828,1413.96362304688,49.8000030517578,0.0644000023603439,0.121041409671307,2.42490005493164,0.457679986953735,0.164269998669624,1.18799996376038,6.12249994277954,337,137.949996948242,52.2999992370605,33.3499984741211,14.3500003814697,0.164386808872223,NA,NA,NA,NA,NA,NA,60.116626,-128.80003,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Yukon,802,-2587082.34058179,2080069.83619571,0.343630189472256,-0.945758729856751,-2.10367397022603,0.0411570837768896
Wawa,2.12083339691162,944,25.3562889099121,11.591667175293,26.7089099884033,1131.83776855469,43.4000015258789,0.0676800012588501,0.182155653834343,5.6936502456665,0.783429980278015,0.492129981517792,1.29852497577667,5.85249996185303,281,151.274993896484,55.5999984741211,31.25,13.5749998092651,0,NA,NA,NA,NA,NA,NA,48.000415,-84.783337,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,2174,-4751291.38094315,-433794.660774586,-3.52776103856127,-1.00162302363533,-1.77494814900062,0.364572359779282
Willem Barentsz Biological Station,-11.6625003814697,343,30.2842216491699,5.75833368301392,15.0741710662842,1253.2578125,38.2000007629395,0.0858400017023087,0.355949878692627,1.86320996284485,0.57903003692627,0.336279988288879,0.805824995040894,6.6725001335144,829,527.875,42.7750015258789,36.5750007629395,20.8999996185303,1,NA,NA,NA,NA,NA,NA,73.35,80.533333,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,1796583.15029091,-299570.547729996,2.44419065778824,-1.66716650847273,2.62104755319654,1.13137110202981
Wiseman,-5.68333292007446,283,64.047004699707,12.2333335876465,24.9659862518311,1407.83251953125,49,0.0607200004160404,0.402477085590363,3.65683007240295,0.669399976730347,0.340590000152588,1.14630007743835,6.31750011444092,606,377.075012207031,52.375,40.5999984741211,6.90000009536743,0.973397612571716,NA,NA,NA,NA,NA,NA,67.410471,-150.107489,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,14,-1238668.78748042,2154762.74040141,0.299053019574866,0.355362454298836,-0.131705481482885,-0.879532376064453
Wolf Creek Buckbrush,-3.41249990463257,403,35.7232856750488,10.9250001907349,27.7284259796143,997.535888671875,39.4000015258789,0.0756999999284744,0.16507987678051,3.60002994537354,0.744530022144318,0.4201799929142,1.16269993782043,5.55749988555908,217,180.074996948242,59.8250007629395,27.8250007629395,12.7250003814697,0.167377173900604,EC_Tower,NA,Wolf Creek Buckbrush,No,no,CA-WCBB,60.5216,-135.197,Canada,Sean Carey,careysk@mcmaster.ca,NA,NA,NA,NA,NA,NA,NA,shrubland,CO2,NA,2015,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-2306121.37061868,2322034.41500681,-1.90687316126211,-1.68836640263598,-1.75945829470522,-0.111063942552664
Wolf Creek Forest,-0.933333516120911,274,45.0423889160156,11.0833330154419,25.5966129302979,1138.9375,43.2999992370605,0.0573000013828278,0.351406335830688,5.43262004852295,0.68231999874115,0.332210004329681,1.27289998531342,6.86250019073486,211,185.899993896484,62.2249984741211,27,11.0249996185303,0.00684937415644526,EC_Tower,NA,Wolf Creek Forest,No,no,CA-WCF,60.5977,-134.9545,Canada,Sean Carey,careysk@mcmaster.ca,NA,NA,NA,NA,NA,NA,NA,forest,CO2,NA,2017,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-2309688.92291162,2306023.47041532,-1.66516795939544,-0.992420597900123,-2.4180948457365,0.108552532908102
